PETALUMA		SONOMA						
122.617	38.267							
MO	DA	YEAR	TMAX	TMIN	SOL	PRCP	RH	WIND
8	9	2005	16.1	3.9	230	0	78.8	2
8	10	2005	18.9	3.3	288	0	74.15	2
8	11	2005	26.7	2.2	292	0	68.95	2
8	12	2005	26.1	2.2	306	0	72.25	2
8	13	2005	19.4	6.7	202	0	78.35	2
8	14	2005	20	5.6	238	0	77.6	2
8	15	2005	20.6	5.6	221	0	76.95	2
8	16	2005	26.7	11.1	271	1.269	-1	-1
8	17	2005	21.7	11.1	256	0	-1	-1
8	18	2005	18.3	11.1	185	0	-1	-1
8	19	2005	18.3	11.7	172	0	-1	-1
8	20	2005	22.2	11.1	237	0	-1	-1
8	21	2005	23.9	10	254	0	-1	-1
8	22	2005	26.1	9.4	261	0	-1	-1
8	23	2005	27.2	8.3	270	0	-1	-1
8	24	2005	21.7	6.7	270	0	-1	-1
8	25	2005	23.9	7.2	273	0	-1	-1
8	26	2005	27.2	11.7	257	0	-1	-1
8	27	2005	31.7	8.9	266	0	-1	-1
8	28	2005	27.8	8.3	274	0	-1	-1
8	29	2005	32.2	6.1	281	0	-1	-1
8	30	2005	33.9	8.3	283	0	-1	-1
8	31	2005	33.9	6.7	278	0	-1	-1
9	1	2005	25	11.7	254	0	76	-1
9	2	2005	22.8	9.4	226	0	78	-1
9	3	2005	22.2	8.9	244	0	80	-1
9	4	2005	23.9	10.6	250	0	72	-1
9	5	2005	27.8	7.8	253	0	67	-1
9	6	2005	25	7.2	254	0	73.5	-1
9	7	2005	22.2	11.1	208	0	77	-1
9	8	2005	22.2	12.8	164	0	74.5	-1
9	9	2005	15.6	8.9	67	0	87.5	-1
9	10	2005	22.8	6.7	245	0	72.5	-1
9	11	2005	22.8	6.1	243	0	72.5	-1
9	12	2005	19.4	8.3	215	0	81.5	-1
9	13	2005	18.9	10	187	0	82	-1
9	14	2005	18.9	10.6	180	0	82	-1
9	15	2005	20	10.6	165	0	82	-1
9	16	2005	22.2	11.1	208	0	75.5	-1
9	17	2005	22.2	7.2	230	0	76.5	-1
9	18	2005	25.6	7.2	228	0	70.5	-1
9	19	2005	31.7	7.2	231	0	62	-1
9	20	2005	22.8	8.9	179	0	80	-1
9	21	2005	26.7	10.6	221	0	68	-1
9	22	2005	24.4	7.2	208	0	-1	-1
9	23	2005	24.4	6.1	218	0.254	-1	-1
9	24	2005	25	3.3	233	0	-1	-1
9	25	2005	28.9	1.1	226	0	-1	-1
9	26	2005	26.7	6.1	210	0	-1	-1
9	27	2005	23.3	7.2	196	0	-1	-1
9	28	2005	35	5	219	0	-1	-1
9	29	2005	33.3	3.9	220	0	-1	-1
9	30	2005	32.8	4.4	214	0	-1	-1
10	1	2005	25.6	7.2	176	0	-1	-1
10	2	2005	22.8	3.3	164	0	-1	-1
10	3	2005	21.7	2.8	211	0	-1	-1
10	4	2005	25	1.1	210	0	-1	-1
10	5	2005	28.9	2.2	205	0	-1	-1
10	6	2005	26.7	3.9	201	0	-1	-1
10	7	2005	25.6	5.6	188	0	-1	-1
10	8	2005	25	1.7	201	0	-1	-1
10	9	2005	26.7	1.7	198	0	-1	-1
10	10	2005	27.8	2.2	197	0	-1	-1
10	11	2005	24.4	3.9	192	0	-1	-1
10	12	2005	26.7	2.2	189	0	-1	-1
10	13	2005	31.1	1.1	188	0	-1	-1
10	14	2005	25.6	9.4	169	1.523	-1	-1
10	15	2005	21.7	7.2	175	0.254	-1	-1
10	16	2005	30.6	5	194	0	-1	-1
10	17	2005	30	3.9	189	0	-1	-1
10	18	2005	18.3	5.6	55	0	-1	-1
10	19	2005	20.6	5.6	114	0	-1	-1
10	20	2005	23.3	6.1	160	0	-1	-1
10	21	2005	22.8	6.1	169	0.254	-1	-1
10	22	2005	23.3	5.6	164	0	-1	-1
10	23	2005	23.9	6.1	157	0	-1	-1
10	24	2005	16.1	10	97	0	-1	-1
10	25	2005	18.9	10	147	0.508	-1	-1
10	26	2005	17.2	5.6	91	6.091	-1	-1
10	27	2005	18.3	6.1	153	0	-1	-1
10	28	2005	13.9	9.4	38	30.71	-1	-1
10	29	2005	19.4	5	150	0.254	-1	-1
10	30	2005	21.7	1.7	163	0	-1	-1
10	31	2005	25	2.8	156	0	-1	-1
11	1	2005	22.8	4.4	114	0	70	-1
11	2	2005	17.2	3.9	132	0	71	-1
11	3	2005	17.2	2.2	112	2.031	-1	-1
11	4	2005	17.8	6.7	143	2.031	-1	-1
11	5	2005	18.3	3.3	135	0	79	-1
11	6	2005	16.1	9.4	27	1.015	94.5	-1
11	7	2005	18.3	11.1	36	7.614	87.5	-1
11	8	2005	19.4	10	111	6.345	82.5	-1
11	9	2005	22.8	7.2	135	0	71	-1
11	10	2005	21.7	7.2	127	0	71.5	-1
11	11	2005	17.2	6.1	81	0	87	-1
11	12	2005	19.4	2.8	127	0	77	-1
11	13	2005	20.6	6.1	124	0	74	-1
11	14	2005	23.3	11.7	134	0	73	-1
11	15	2005	27.2	6.7	138	0	50	-1
11	16	2005	23.3	3.3	134	1.523	57.5	-1
11	17	2005	23.3	3.9	135	0.508	64	-1
11	18	2005	24.4	3.3	98	0	62	-1
11	19	2005	25.6	0	137	0	60	-1
11	20	2005	22.2	0	133	0	67	-1
11	21	2005	21.7	-0.6	129	1.777	66	-1
11	22	2005	21.7	-0.6	128	2.284	68	-1
11	23	2005	23.3	0	125	1.523	69	-1
11	24	2005	16.1	6.7	74	1.015	83.5	-1
11	25	2005	17.8	3.9	107	8.629	78.95	3
11	26	2005	15	0.6	127	0	60.3	2
11	27	2005	15.6	-1.1	100	0	62.75	1
11	28	2005	11.7	2.2	53	7.868	72.1	3
11	29	2005	13.3	5	41	3.3	92.35	1
11	30	2005	12.2	1.7	68	0.508	81.5	-1
12	1	2005	16.1	8.3	9	30.45	94.45	3
12	2	2005	13.3	1.7	98	0	78.65	2
12	3	2005	13.3	0.6	119	0	72	2
12	4	2005	13.9	-2.8	94	0	68.9	1
12	5	2005	15.6	-1.7	117	0	-1	1
12	6	2005	16.7	-3.9	118	0	68.55	1
12	7	2005	10	0	38	1.015	83.35	1
12	8	2005	16.1	2.8	83	0	75.7	1
12	9	2005	18.3	0	111	0	70.85	1
12	10	2005	16.7	-0.6	110	0	71.55	1
12	11	2005	14.4	-1.1	71	0	83.5	-1
12	12	2005	12.2	3.9	43	0	87.5	-1
12	13	2005	13.9	0	90	0	80.2	1
12	14	2005	12.8	-0.6	76	0.254	82.55	1
12	15	2005	13.9	-2.2	99	0	72.75	1
12	16	2005	5.6	0.6	32	0	94.25	2
12	17	2005	7.8	3.3	24	7.614	90.2	4
12	18	2005	16.7	7.8	21	49.23	92.35	4
12	19	2005	16.1	6.7	32	4.822	85.45	3
12	20	2005	16.1	6.7	25	19.28	85.4	2
12	21	2005	16.7	12.8	26	9.137	94.95	2
12	22	2005	12.2	3.3	22	22.58	94.95	1
12	23	2005	16.1	12.2	32	0.508	94.05	1
12	24	2005	18.3	12.2	95	0	87	2
12	25	2005	14.4	12.2	17	10.15	94.9	2
12	26	2005	15.6	8.9	62	4.822	83.6	2
12	27	2005	14.4	10.6	11	22.08	85.3	3
12	28	2005	16.1	8.3	80	21.57	85.9	3
12	29	2005	10	6.7	29	1.777	95.7	1
12	30	2005	15.6	9.4	10	51.77	92.5	3
12	31	2005	16.1	8.9	70	48.22	84.25	4
1	1	2006	12.8	8.9	6	18.27	86.4	3
1	2	2006	12.8	6.7	22	19.79	94.1	1
1	3	2006	11.7	3.9	21	11.67	89.45	3
1	4	2006	16.7	10	92	0	84.55	3
1	5	2006	15.6	8.3	99	0	84	2
1	6	2006	17.8	3.3	114	1.523	79.15	1
1	7	2006	15	7.2	86	2.284	88.3	2
1	8	2006	15.6	3.3	119	0	77.05	1
1	9	2006	17.2	0	116	0	72.15	1
1	10	2006	15	1.1	97	0	88.2	1
1	11	2006	16.1	5.6	73	0	81.2	2
1	12	2006	15	2.2	104	0	84.3	1
1	13	2006	15	8.3	90	4.315	83	3
1	14	2006	12.8	4.4	71	7.868	86.35	2
1	15	2006	13.9	1.1	128	0	71.4	2
1	16	2006	12.2	2.2	71	0	78.45	1
1	17	2006	12.8	5.6	62	8.376	83.35	2
1	18	2006	13.3	2.8	97	6.853	82.05	2
1	19	2006	13.9	1.1	119	0.254	79.05	1
1	20	2006	13.3	0	114	0.508	81.95	1
1	21	2006	13.3	5	79	4.569	87.55	2
1	22	2006	17.8	3.3	138	0	62.35	2
1	23	2006	18.3	0.6	136	0	60.9	1
1	24	2006	16.7	2.8	134	0	77	2
1	25	2006	13.3	0.6	73	0	84.5	1
1	26	2006	12.8	-0.6	109	0	78.45	1
1	27	2006	14.4	6.1	88	4.315	77.6	1
1	28	2006	13.3	7.2	24	5.584	95	2
1	29	2006	14.4	4.4	108	0	81.2	1
1	30	2006	16.1	4.4	56	11.92	87.85	2
1	31	2006	13.3	1.7	88	0	79.15	1
2	1	2006	13.3	7.2	31	13.19	95.25	2
2	2	2006	16.1	11.7	62	2.792	91.15	2
2	3	2006	14.4	10	47	0	90.85	1
2	4	2006	15.6	3.9	147	2.792	72.55	2
2	5	2006	17.2	-1.1	163	0	69.3	1
2	6	2006	18.9	3.9	137	0	67.2	2
2	7	2006	21.1	1.7	160	0	68.7	1
2	8	2006	21.1	1.1	163	0	71.3	1
2	9	2006	21.1	3.9	164	0	71.2	2
2	10	2006	21.7	1.7	165	0	71.35	1
2	11	2006	19.4	6.7	148	0	81.35	1
2	12	2006	21.7	3.3	143	0	78.75	1
2	13	2006	23.9	1.1	172	0	68.15	1
2	14	2006	20	3.9	173	0	68.75	3
2	15	2006	12.8	-0.6	179	0	64.85	2
2	16	2006	12.2	-4.4	166	0	63.35	1
2	17	2006	6.1	-1.1	44	3.046	89.25	1
2	18	2006	8.9	-2.2	73	1.015	83.6	1
2	19	2006	10.6	-0.6	115	0	77.45	1
2	20	2006	15	-2.8	185	0	69	1
2	21	2006	16.7	-4.4	185	0	69.05	1
2	22	2006	18.3	-2.8	188	0	66.9	1
2	23	2006	20.6	-1.1	184	0	69.45	1
2	24	2006	20.6	-0.6	186	0	66.85	1
2	25	2006	18.9	1.7	178	0	76.45	1
2	26	2006	12.8	3.9	31	11.16	85.25	3
2	27	2006	16.7	10	29	54.06	87.95	4
2	28	2006	14.4	4.4	147	3.553	76.3	2
3	1	2006	14.4	1.7	158	9.137	76.55	2
3	2	2006	13.9	4.4	167	0.761	69.05	2
3	3	2006	12.2	1.1	179	12.69	77.9	2
3	4	2006	12.8	0	151	0.254	76.1	2
3	5	2006	11.1	8.9	19	29.69	77.9	3
3	6	2006	12.2	6.1	88	15.48	88.6	1
3	7	2006	13.3	3.9	144	4.822	79.45	2
3	8	2006	15	2.2	155	0.254	76.8	2
3	9	2006	13.3	1.7	203	2.538	70.7	3
3	10	2006	8.9	-1.1	130	4.061	84.85	1
3	11	2006	10.6	-1.7	190	0	75.9	2
3	12	2006	10.6	0	100	14.21	85.3	2
3	13	2006	11.7	-0.6	128	8.629	80.2	2
3	14	2006	13.3	5.6	175	7.107	75.2	2
3	15	2006	13.9	6.7	161	0.508	73.25	2
3	16	2006	13.3	8.3	62	9.645	86.15	2
3	17	2006	14.4	3.9	227	1.015	79.45	2
3	18	2006	15.6	2.8	233	0	73	2
3	19	2006	15.6	2.2	235	0	67.7	2
3	20	2006	12.2	3.9	112	9.391	79.25	2
3	21	2006	13.3	2.8	158	0	76.55	2
3	22	2006	15	6.7	126	0	79.95	1
3	23	2006	18.9	2.2	198	0.254	70	2
3	24	2006	15	10.6	63	12.43	91.15	2
3	25	2006	13.9	5	171	4.822	79.2	4
3	26	2006	17.8	1.1	217	0	76.15	1
3	27	2006	15	1.1	118	4.569	80.2	2
3	28	2006	13.3	5	105	3.046	79.25	2
3	29	2006	13.9	7.8	115	12.43	84.1	3
3	30	2006	13.9	8.9	88	2.538	84.5	2
3	31	2006	13.3	4.4	63	13.95	83.65	2
4	1	2006	15	4.4	185	1.523	77.4	2
4	2	2006	13.3	8.3	91	8.629	83.9	3
4	3	2006	16.1	7.2	133	4.315	81	2
4	4	2006	13.9	5	73	21.32	85.35	2
4	5	2006	14.4	6.1	232	2.538	79.45	2
4	6	2006	14.4	4.4	119	0	80.85	1
4	7	2006	14.4	6.1	96	4.315	80.05	2
4	8	2006	16.7	7.8	203	0	74.1	2
4	9	2006	16.7	6.7	154	0.254	77.9	2
4	10	2006	15	6.1	137	2.792	78.55	2
4	11	2006	12.2	9.4	35	23.85	90.55	4
4	12	2006	14.4	10	65	5.584	86.4	3
4	13	2006	23.9	10	231	0	74.2	1
4	14	2006	18.3	9.4	226	0	83.1	3
4	15	2006	13.9	8.3	100	3.3	82.45	2
4	16	2006	14.4	5.6	177	12.69	79.7	2
4	17	2006	15.6	5	258	0	74.7	2
4	18	2006	19.4	2.8	297	0	65.65	2
4	19	2006	21.1	3.3	292	0	76.75	1
4	20	2006	20	4.4	281	0	80.75	2
4	21	2006	18.9	5	264	0	81.5	2
4	22	2006	17.8	10.6	158	0	75.2	2
4	23	2006	17.2	9.4	175	0	80.85	2
4	24	2006	13.9	6.7	79	0	83.75	2
4	25	2006	15.6	7.2	132	0	82.8	1
4	26	2006	21.1	5.6	282	0	78.95	1
4	27	2006	26.7	8.3	302	0	74.9	1
4	28	2006	20.6	7.8	284	1.269	85.35	2
4	29	2006	20	8.9	234	1.777	81.5	1
4	30	2006	25.6	7.8	308	0	76.65	1
5	1	2006	23.9	5	317	1.269	72.6	1
5	2	2006	24.4	4.4	314	0.508	71.25	1
5	3	2006	17.8	4.4	262	0.508	82.2	1
5	4	2006	19.4	5.6	232	0	82.45	2
5	5	2006	14.4	6.7	111	1.777	88.15	2
5	6	2006	17.8	7.2	292	0	79.9	2
5	7	2006	22.2	5.6	310	0	78.15	1
5	8	2006	21.1	7.2	323	1.777	75.05	2
5	9	2006	25	5	322	1.269	72	1
5	10	2006	28.3	3.3	286	0	-1	1
5	11	2006	23.9	7.2	312	0	75	1
5	12	2006	24.4	5.6	312	0	73.35	1
5	13	2006	22.8	5	330	0	71.8	1
5	14	2006	31.7	6.1	320	0	61.85	1
5	15	2006	27.8	10.6	306	0	70.25	2
5	16	2006	20.6	10	204	0	79.35	2
5	17	2006	23.3	8.9	271	0	84.3	2
5	18	2006	18.9	8.9	286	0	85.45	2
5	19	2006	13.3	8.9	66	0	91.35	2
5	20	2006	21.1	9.4	227	0	78.8	2
5	21	2006	20	11.7	131	0	81	2
5	22	2006	18.9	9.4	261	0	77.1	2
5	23	2006	20	12.8	180	0	72.1	2
5	24	2006	20.6	10.6	297	0	77	2
5	25	2006	19.4	7.2	321	0	76.2	3
5	26	2006	18.9	8.3	307	0	68.3	3
5	27	2006	17.8	4.4	335	0	74.95	3
5	28	2006	20	5	330	0	74	2
5	29	2006	22.2	2.2	329	0	72.55	1
5	30	2006	22.2	5.6	324	0	73.35	2
5	31	2006	21.1	9.4	277	0	82.6	2
6	1	2006	22.2	11.7	195	0	83.5	2
6	2	2006	23.9	13.3	293	0	84.1	2
6	3	2006	26.7	11.1	317	0	73.85	2
6	4	2006	21.7	10.6	293	0	80.65	2
6	5	2006	21.7	8.3	324	0	80.8	2
6	6	2006	25.6	8.3	322	0	74.5	2
6	7	2006	22.2	9.4	320	0	74.5	2
6	8	2006	23.9	7.2	317	0	74.4	1
6	9	2006	24.4	6.7	317	0	75.45	1
6	10	2006	22.2	7.2	257	0	78.75	1
6	11	2006	19.4	11.1	198	0	82.8	2
6	12	2006	17.8	11.1	118	0	80.9	2
6	13	2006	19.4	8.9	176	0	78.3	2
6	14	2006	18.9	11.7	153	0	81.35	2
6	15	2006	25	10	322	0	72.55	2
6	16	2006	31.7	12.8	329	0	59.85	2
6	17	2006	30	10.6	335	0	62.6	1
6	18	2006	25.6	7.8	333	0	68.1	2
6	19	2006	26.7	6.7	326	0	69.9	1
6	20	2006	29.4	7.8	328	0	66.3	1
6	21	2006	32.8	10	331	0	57.5	1
6	22	2006	35.6	12.8	333	0	53.05	1
6	23	2006	28.9	10.6	324	0	70.7	2
6	24	2006	25.6	12.2	301	0	75.55	2
6	25	2006	26.1	12.8	299	0	76.35	2
6	26	2006	28.9	12.8	295	0	73.4	2
6	27	2006	23.9	12.8	243	0	79.15	2
6	28	2006	23.3	13.3	211	0	80	2
6	29	2006	25	13.3	282	0	77.15	2
6	30	2006	20.6	12.2	265	0	79.55	2
7	1	2006	26.7	11.1	295	0	73.8	2
7	2	2006	23.3	10	285	0	75.05	2
7	3	2006	23.9	9.4	302	0	77.15	1
7	4	2006	22.8	10	304	0	75.5	2
7	5	2006	22.2	7.8	318	0	77.8	2
7	6	2006	23.3	8.3	326	0	72	2
7	7	2006	30.6	7.8	322	0	64.45	1
7	8	2006	34.4	9.4	319	0	60.5	1
7	9	2006	31.1	9.4	323	0	65.55	1
7	10	2006	25.6	10	294	0	74.05	2
7	11	2006	21.1	9.4	293	0	77.8	2
7	12	2006	22.2	8.3	308	0	82.45	2
7	13	2006	30.6	10.6	313	0	70.75	1
7	14	2006	27.2	11.1	293	0	72.3	2
7	15	2006	27.2	11.1	296	0	71.45	2
7	16	2006	33.9	9.4	319	0	64.95	1
7	17	2006	35	11.1	315	0	60.7	1
7	18	2006	32.8	12.2	301	0	62.7	2
7	19	2006	31.1	13.9	222	0	59.45	1
7	20	2006	33.3	12.8	295	0	59.9	2
7	21	2006	35	15	286	0	57.5	1
7	22	2006	40.6	16.1	293	0	55.7	1
7	23	2006	38.9	13.9	298	0	58.05	1
7	24	2006	36.7	13.3	298	0	63.15	2
7	25	2006	35.6	12.8	303	0	65.3	1
7	26	2006	29.4	12.8	295	0	73.1	2
7	27	2006	24.4	13.3	317	0	77.7	2
7	28	2006	25.6	12.8	259	0	76.9	2
7	29	2006	25.6	12.8	239	0	75.35	2
7	30	2006	26.7	9.4	307	0	68.3	2
7	31	2006	22.8	10.6	305	0	71.05	2
8	1	2006	27.2	8.3	300	0	68.25	1
8	2	2006	26.1	8.9	287	0	70.25	1
8	3	2006	26.1	8.3	297	0	74.15	2
8	4	2006	25	9.4	260	0	73.9	2
8	5	2006	24.4	11.1	283	0	72.45	2
8	6	2006	23.3	9.4	290	0	73	2
8	7	2006	21.7	12.2	181	0	76.5	2
8	8	2006	27.8	13.9	268	0	68.65	2
8	9	2006	34.4	11.7	288	0	60.95	1
8	10	2006	30	11.7	291	0	66.6	2
8	11	2006	24.4	10.6	281	0	72.6	2
8	12	2006	24.4	9.4	278	0	75.15	2
8	13	2006	26.1	11.7	270	0	70.65	2
8	14	2006	22.8	12.2	222	0	73.65	2
8	15	2006	21.7	10	211	0	79.2	2
